panel_data,pre_or_post,age,party,education_summary,education,sex,income,race,lib_or_con,duty_or_choice,voted2012,voted2016,voted_for_2012,voted_for_2016,expectations_2020,feeling_dems,feeling_reps,free_press,checks_and_balances,rule_of_law,agree_on_facts,unitary_executive,journalist_access,media_undermined_concern,media_trust,govt_trust,govt_capture,govt_corruption,foreign_help,govt_principled,urban_unrest,party_summary,expect_inparty_win,day_of_birth,date_cutoff,date_2012_election,days_from_cutoff,age_2012_election,treatment,liberal_index,race_Black,race_Hispanic,race_Asian,race_Native,race_Other,race_NA
5,3,45,4,4,6,0,20,White,4,6,0,0,NA,NA,1,30,40,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,0.965379884379451,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,1,3,1,2,4,1,4,Independent,NA,19,1994-11-06,2012-11-06,-7200,37.713894592744694,0,0.7057426708181536,0,0,0,0,0,0
5,3,62,7,3,4,0,8,White,6,7,1,1,1,2,3,0,85,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-2.090220049168852,-1.8147382485784667,1,2,1,2,3,2,1,Republican,1,21,1994-11-06,2012-11-06,-13226,54.21218343600274,0,0.5433531532916109,0,0,0,0,0,0
5,3,46,NA,4,6,1,22,White,3,1,1,1,1,1,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,1,2,1,NA,5,1,7,NA,NA,23,1994-11-06,2012-11-06,-7288,37.95482546201232,0,1,0,0,0,0,0,0
5,3,65,6,5,7,0,22,White,5,2,1,1,2,2,3,30,70,-1.3147717867624034,-0.4082399484297345,-2.0975306846718307,-0.07731522541165571,0.8491507732232628,0.4758983147661229,-1.8147382485784667,1,3,1,2,2,1,3,Republican,1,22,1994-11-06,2012-11-06,-14413,57.46201232032854,0,0.5780830867943225,0,0,0,0,0,0
5,3,65,1,4,6,0,9,White,2,1,1,1,1,1,1,100,0,0.1936485577401988,0.7207302104367574,-0.7622234905552797,-1.1200103352027624,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,3,1,4,5,1,6,Democrat,1,19,1994-11-06,2012-11-06,-14293,57.13347022587269,0,0.8213544499033467,0,0,0,0,0,0
5,3,44,NA,4,6,1,20,White,2,1,1,1,1,1,1,55,0,0.9478587299914999,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,3,1,4,5,1,7,NA,NA,18,1994-11-06,2012-11-06,-6654,36.219028062970565,0,0.9370741532683801,0,0,0,0,0,0
5,3,28,2,4,6,0,10,White,1,1,0,NA,NA,1,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,3,4,1,7,Democrat,1,5,1994-11-06,2012-11-06,-1036,20.83778234086242,0,1,0,0,0,0,0,0
5,1,31,1,5,7,0,19,White,2,2,1,NA,1,NA,1,70,30,-1.3147717867624034,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.4758983147661229,0.3880076081374755,2,2,1,2,5,2,6,Democrat,1,23,1994-11-06,2012-11-06,-1932,23.290896646132786,0,0.8073091423033701,0,0,0,0,0,0
5,3,30,4,3,3,1,4,Black,99,2,1,0,1,NA,1,50,15,0.1936485577401988,-2.6661802661627183,0.573083703561271,-0.07731522541165571,-1.8795752356617481,-1.5769963763818573,0.3880076081374755,3,1,1,2,4,2,7,Independent,NA,19,1994-11-06,2012-11-06,-1662,22.55167693360712,0,0.5804531070078617,1,0,0,0,0,0
5,3,80,5,5,8,0,8,White,6,2,1,1,1,2,3,15,70,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,-1.5769963763818573,1.1222562270427896,1,4,2,2,5,2,2,Independent,NA,3,1994-11-06,2012-11-06,-19818,72.26009582477755,0,0.7564470561341103,0,0,0,0,0,0
5,3,41,4,5,7,0,13,White,3,4,0,NA,NA,NA,1,50,50,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,4,1,4,3,1,1,Independent,NA,9,1994-11-06,2012-11-06,-5690,33.57973990417522,0,0.8356725467423477,0,0,0,0,0,0
5,3,58,2,3,3,0,8,White,3,2,1,1,1,1,1,80,10,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,5,1,7,Democrat,1,3,1994-11-06,2012-11-06,-11995,50.841889117043124,0,1,0,0,0,0,0,0
5,3,29,6,5,7,1,1,White,5,6,1,1,2,2,3,0,60,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,-0.34624101076783853,1,2,1,4,3,2,2,Republican,1,7,1994-11-06,2012-11-06,-1095,20.999315537303218,0,0.8670296381137017,0,0,0,0,0,0
5,3,78,5,3,4,0,11,White,5,7,1,NA,2,2,3,0,85,-1.3147717867624034,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,-2.090220049168852,-0.34624101076783853,2,3,1,2,5,1,3,Independent,NA,19,1994-11-06,2012-11-06,-19253,70.71321013004791,0,0.6891118920505859,0,0,0,0,0,0
5,3,50,1,4,6,1,21,White,2,1,1,1,1,1,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,2,5,1,7,Democrat,1,9,1994-11-06,2012-11-06,-8794,42.078028747433265,0,1,0,0,0,0,0,0
5,3,35,4,3,5,0,7,Other,4,3,1,NA,1,1,3,40,50,-1.3147717867624034,-1.5372101072962265,-0.7622234905552797,-2.162705444993869,-0.7880848321077437,-0.5505490308078672,-1.0804896296731525,2,1,1,4,4,1,NA,Independent,NA,16,1994-11-06,2012-11-06,-3550,27.720739219712527,0,0.4592639260881333,0,0,0,0,1,0
5,3,75,5,5,8,1,16,White,6,1,1,1,2,NA,1,25,25,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,1.1222562270427896,4,2,1,4,5,1,6,Independent,NA,5,1994-11-06,2012-11-06,-17898,67.00342231348391,0,0.9520027768709008,0,0,0,0,0,0
5,3,60,6,4,6,0,21,White,5,7,1,NA,2,2,1,50,40,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,0.3880076081374755,4,2,1,3,5,1,5,Republican,0,11,1994-11-06,2012-11-06,-12718,52.82135523613963,0,0.8971348033104568,0,0,0,0,0,0
5,3,45,1,5,8,0,22,Black,4,1,1,NA,1,1,1,60,0,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,-3.2054005547849758,-0.7880848321077437,0.9891219875531179,1.1222562270427896,5,3,1,3,5,1,7,Democrat,1,6,1994-11-06,2012-11-06,-7001,37.16906228610541,0,0.7163042875580428,1,0,0,0,0,0
5,3,74,1,3,5,0,2,Black,99,1,1,NA,1,1,1,70,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,2,1,3,5,1,7,Democrat,1,14,1994-11-06,2012-11-06,-17708,66.48323066392882,0,0.9671824010986132,1,0,0,0,0,0
5,3,44,7,4,6,0,18,White,6,1,1,NA,2,2,3,0,90,-1.3147717867624034,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-2.4253204374387503,-0.5505490308078672,-1.8147382485784667,1,3,1,3,2,1,1,Republican,1,11,1994-11-06,2012-11-06,-6753,36.49007529089665,0,0.5263627140544179,0,0,0,0,0,0
5,3,35,5,5,7,1,19,White,6,7,1,1,2,2,3,0,30,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,0.4758983147661229,-1.8147382485784667,1,2,1,2,4,1,4,Independent,NA,23,1994-11-06,2012-11-06,-3270,26.954140999315538,0,0.6542668701621529,0,0,0,0,0,0
5,3,66,7,NA,NA,0,20,White,6,1,1,1,2,2,3,30,70,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,1,2,1,4,2,1,3,Republican,1,24,1994-11-06,2012-11-06,-14837,58.62286105407255,0,0.8081526945285954,0,0,0,0,0,0
5,3,25,NA,4,6,0,4,White,2,2,0,1,NA,1,1,60,40,0.1936485577401988,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.3034055714462606,0.4758983147661229,-0.34624101076783853,2,2,1,2,4,1,7,NA,NA,8,1994-11-06,2012-11-06,122,17.66735112936345,1,0.8218941953912849,0,0,0,0,0,0
5,3,35,5,4,6,1,10,White,6,1,1,NA,2,2,1,15,60,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-0.34624101076783853,2,2,1,2,1,2,4,Independent,NA,21,1994-11-06,2012-11-06,-3272,26.9596167008898,0,0.9509825497899614,0,0,0,0,0,0
5,3,19,7,3,3,0,22,White,7,3,0,0,NA,NA,3,0,100,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-0.03732535802087215,-1.8147382485784667,5,3,1,5,5,2,7,Republican,1,23,1994-11-06,2012-11-06,2451,11.290896646132786,1,0.8592880073034683,0,0,0,0,0,0
5,3,NA,1,5,7,0,8,Black,7,1,1,1,1,1,1,100,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,3,1,5,5,2,7,Democrat,1,24,1994-11-06,2012-11-06,NA,NA,NA,1,1,0,0,0,0,0
5,3,75,4,2,2,0,2,White,4,6,0,NA,NA,2,3,50,50,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-1.8795752356617481,-0.5505490308078672,-0.34624101076783853,3,3,2,3,3,2,4,Independent,NA,16,1994-11-06,2012-11-06,-17857,66.89117043121149,0,0.4753643123579402,0,0,0,0,0,0
5,3,80,7,3,3,1,13,White,7,1,1,1,2,2,3,0,100,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.03732535802087215,1.1222562270427896,1,2,1,4,5,2,1,Republican,1,6,1994-11-06,2012-11-06,-19784,72.16700889801506,0,0.9696407515445753,0,0,0,0,0,0
5,3,37,5,3,4,1,6,White,6,2,0,1,NA,2,3,0,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,1,2,1,2,5,2,4,Independent,NA,28,1994-11-06,2012-11-06,-4119,29.27857631759069,0,1,0,0,0,0,0,0
5,1,36,NA,3,3,0,1,Other,5,2,1,1,1,NA,1,60,50,-1.3147717867624034,-0.4082399484297345,0.573083703561271,-0.07731522541165571,-1.8795752356617481,-0.5505490308078672,-0.34624101076783853,2,2,1,2,4,2,7,NA,NA,19,1994-11-06,2012-11-06,-3792,28.383299110198493,0,0.6402439467271863,0,0,0,0,1,0
5,3,63,7,2,2,0,18,White,7,1,1,1,2,2,3,0,100,-0.5605616145111023,0.7207302104367574,-0.7622234905552797,-2.162705444993869,-0.7880848321077437,-1.5769963763818573,-1.0804896296731525,1,3,1,3,5,2,1,Republican,1,23,1994-11-06,2012-11-06,-13558,55.121149897330596,0,0.5907120596431091,0,0,0,0,0,0
5,3,NA,1,2,2,1,4,Hispanic,4,7,1,0,1,NA,1,85,30,-0.5605616145111023,-2.6661802661627183,-0.7622234905552797,-2.162705444993869,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,2,3,1,3,5,1,4,Democrat,1,22,1994-11-06,2012-11-06,NA,NA,NA,0.48143818065075283,0,1,0,0,0,0
5,3,28,NA,4,6,0,15,White,3,1,1,1,2,2,3,65,35,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,-0.7880848321077437,-1.5769963763818573,1.1222562270427896,3,2,1,3,4,2,7,NA,NA,20,1994-11-06,2012-11-06,-900,20.465434633812457,0,0.8215131495955748,0,0,0,0,0,0
5,1,NA,4,4,6,1,NA,Asian,5,4,0,0,NA,NA,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,4,5,1,6,Independent,NA,3,1994-11-06,2012-11-06,NA,NA,NA,1,0,0,1,0,0,0
5,3,71,4,4,6,1,8,White,3,1,1,NA,1,1,1,75,30,0.9478587299914999,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,1.1222562270427896,4,4,1,3,5,1,6,Independent,NA,2,1994-11-06,2012-11-06,-16501,63.17864476386037,0,0.8890769301392807,0,0,0,0,0,0
5,1,62,7,2,2,1,1,White,5,1,1,NA,2,2,3,15,70,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,1,2,1,3,3,1,4,Republican,1,23,1994-11-06,2012-11-06,-13132,53.95482546201232,0,0.5992719340646683,0,0,0,0,0,0
5,3,59,1,3,3,1,22,Black,4,4,0,NA,NA,NA,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-2.090220049168852,1.1222562270427896,5,3,1,4,5,1,7,Democrat,1,18,1994-11-06,2012-11-06,-12194,51.38672142368241,0,0.908922254633726,1,0,0,0,0,0
5,3,49,6,3,3,0,10,White,6,6,1,NA,2,2,3,60,85,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.03732535802087215,-1.0804896296731525,3,3,1,4,5,2,4,Republican,1,11,1994-11-06,2012-11-06,-8519,41.32511978097194,0,0.6635959710394598,0,0,0,0,0,0
5,3,61,1,5,7,1,18,Native,2,7,1,1,1,1,3,66,11,0.9478587299914999,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,4,5,1,3,Democrat,0,24,1994-11-06,2012-11-06,-13039,53.700205338809035,0,0.9146364624569133,0,0,0,1,0,0
5,3,30,2,3,4,1,21,White,3,2,1,1,1,1,1,70,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,2,6,Democrat,1,26,1994-11-06,2012-11-06,-1625,22.45037645448323,0,0.9671824010986132,0,0,0,0,0,0
5,3,75,6,4,6,1,21,White,4,3,1,NA,2,NA,1,0,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-3.2054005547849758,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,4,1,3,5,1,5,Republican,0,8,1994-11-06,2012-11-06,-18018,67.33196440793976,0,0.8442208792894332,0,0,0,0,0,0
5,3,68,7,3,3,1,12,White,7,1,0,0,NA,NA,3,0,70,-0.5605616145111023,0.7207302104367574,0.573083703561271,-0.07731522541165571,-2.4253204374387503,-2.090220049168852,1.1222562270427896,1,2,1,2,3,1,1,Republican,1,13,1994-11-06,2012-11-06,-15578,60.65160848733744,0,0.7302862157118384,0,0,0,0,0,0
5,3,48,1,2,2,1,2,Black,5,1,1,1,1,1,1,80,10,-2.0689819590137044,-0.4082399484297345,0.573083703561271,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,3,2,1,3,5,2,7,Democrat,1,2,1994-11-06,2012-11-06,-8313,40.761122518822724,0,0.5470888967106603,1,0,0,0,0,0
5,3,27,2,5,7,1,4,White,2,1,1,1,1,1,1,60,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,-0.03732535802087215,-0.34624101076783853,2,2,1,3,4,1,7,Democrat,1,21,1994-11-06,2012-11-06,-623,19.707049965776864,0,0.87548785861212,0,0,0,0,0,0
5,3,72,NA,3,3,0,15,White,3,1,1,NA,1,1,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,2,5,1,5,NA,NA,2,1994-11-06,2012-11-06,-16928,64.34770704996578,0,0.9671824010986132,0,0,0,0,0,0
5,3,36,2,4,6,0,21,Asian,3,3,1,NA,1,1,1,70,30,0.1936485577401988,-0.4082399484297345,0.573083703561271,-1.1200103352027624,0.3034055714462606,0.4758983147661229,0.3880076081374755,2,2,1,4,5,1,5,Democrat,1,10,1994-11-06,2012-11-06,-3740,28.240930869267626,0,0.7834770737646841,0,0,1,0,0,0
5,1,29,7,4,6,0,17,White,5,4,0,0,NA,NA,3,0,100,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,0.4758983147661229,-1.0804896296731525,1,1,1,1,4,2,3,Republican,1,3,1994-11-06,2012-11-06,-1069,20.928131416837783,0,0.802429291899819,0,0,0,0,0,0
5,3,72,NA,4,6,1,16,White,2,4,1,NA,1,1,1,60,15,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,0.4758983147661229,0.3880076081374755,3,3,1,3,5,1,6,NA,NA,6,1994-11-06,2012-11-06,-17106,64.83504449007529,0,0.7668868236701448,0,0,0,0,0,0
5,3,NA,5,3,3,1,7,Hispanic,99,4,0,NA,NA,1,3,NA,NA,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.9891219875531179,1.1222562270427896,3,3,1,4,5,1,7,Independent,NA,25,1994-11-06,2012-11-06,NA,NA,NA,0.9189088687304228,0,1,0,0,0,0
5,3,NA,2,2,2,0,1,White,3,2,1,NA,1,NA,1,86,30,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,4,1,1,4,1,5,Democrat,1,21,1994-11-06,2012-11-06,NA,NA,NA,0.8437921407148133,0,0,0,0,0,0
5,3,24,6,2,2,0,17,White,5,7,0,NA,NA,NA,3,40,60,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-1.0804896296731525,3,4,2,3,5,1,7,Republican,1,22,1994-11-06,2012-11-06,777,15.874058863791923,1,0.7422287518630749,0,0,0,0,0,0
5,3,44,6,4,6,0,16,White,5,5,1,1,NA,2,3,1,75,-0.5605616145111023,0.7207302104367574,-3.4328378787883813,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,2,2,1,2,NA,2,2,Republican,1,20,1994-11-06,2012-11-06,-6744,36.46543463381246,0,0.6062503162599678,0,0,0,0,0,0
5,3,27,4,3,4,0,9,White,3,4,1,NA,1,NA,NA,15,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,1.1222562270427896,2,2,1,2,5,1,7,Independent,NA,27,1994-11-06,2012-11-06,-314,18.861054072553046,0,0.9544611273168628,0,0,0,0,0,0
5,3,50,5,5,7,1,17,Black,5,5,1,1,NA,NA,3,0,50,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,-0.24233963033074155,-0.5505490308078672,-1.0804896296731525,1,1,1,2,3,1,1,Independent,NA,27,1994-11-06,2012-11-06,-9018,42.691307323750856,0,0.7246001301795778,1,0,0,0,0,0
5,3,54,7,4,6,0,4,White,7,1,1,NA,2,2,3,0,100,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-1.5769963763818573,1.1222562270427896,1,3,1,3,1,2,1,Republican,1,25,1994-11-06,2012-11-06,-10208,45.949349760438054,0,0.7802791246727964,0,0,0,0,0,0
5,3,30,6,3,5,0,2,White,99,6,1,1,NA,NA,3,40,70,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,0.3880076081374755,3,3,1,2,4,1,NA,Republican,1,2,1994-11-06,2012-11-06,-1526,22.17932922655715,0,0.6974337970217861,0,0,0,0,0,0
5,1,34,7,4,6,0,21,White,7,1,1,NA,2,2,3,0,70,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,1,2,1,3,5,2,1,Republican,1,24,1994-11-06,2012-11-06,-2904,25.95208761122519,0,0.7246673914550926,0,0,0,0,0,0
5,3,NA,4,5,7,1,20,White,5,6,1,NA,2,NA,3,20,20,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,2,2,1,3,5,2,4,Independent,NA,14,1994-11-06,2012-11-06,NA,NA,NA,0.942673675993594,0,0,0,0,0,0
5,1,48,5,3,3,1,NA,White,6,4,1,1,2,2,3,0,60,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,-0.34624101076783853,1,2,1,2,2,2,1,Independent,NA,3,1994-11-06,2012-11-06,-8099,40.17522245037645,0,0.9386647059689315,0,0,0,0,0,0
5,3,74,NA,2,2,0,2,White,2,2,0,0,NA,NA,1,80,20,0.9478587299914999,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,1,7,NA,NA,14,1994-11-06,2012-11-06,-17797,66.72689938398358,0,0.9146364624569133,0,0,0,0,0,0
5,3,50,NA,2,2,1,21,Black,3,2,0,1,NA,1,1,60,50,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,3,2,1,2,4,1,6,NA,NA,23,1994-11-06,2012-11-06,-8933,42.458590006844624,0,0.6484163468117474,1,0,0,0,0,0
5,3,56,7,4,6,1,1,White,6,1,1,1,2,2,3,0,85,-2.0689819590137044,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-2.090220049168852,-1.8147382485784667,1,3,1,3,3,2,4,Republican,1,9,1994-11-06,2012-11-06,-11107,48.41067761806981,0,0.5817010624819202,0,0,0,0,0,0
5,3,78,7,2,2,0,8,White,6,1,1,1,2,2,3,0,60,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-2.090220049168852,-0.34624101076783853,1,2,1,2,5,1,1,Republican,1,12,1994-11-06,2012-11-06,-19048,70.15195071868582,0,0.6397040430546596,0,0,0,0,0,0
5,3,45,NA,3,3,1,16,White,4,7,1,NA,1,1,1,70,15,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,2,2,1,2,5,2,NA,NA,NA,1,1994-11-06,2012-11-06,-6915,36.93360711841205,0,0.6926534116570797,0,0,0,0,0,0
5,3,40,7,2,2,1,13,Hispanic,99,5,1,0,NA,NA,3,50,85,-1.3147717867624034,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,4,2,4,3,2,NA,Republican,1,28,1994-11-06,2012-11-06,-5336,32.610540725530456,0,0.46404431145283964,0,1,0,0,0,0
5,3,41,1,4,6,0,18,White,2,2,1,NA,1,1,3,70,15,-1.3147717867624034,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,0.3880076081374755,4,2,2,3,5,1,7,Democrat,0,25,1994-11-06,2012-11-06,-5430,32.86789869952088,0,0.8196269861244001,0,0,0,0,0,0
5,3,36,1,4,6,1,6,White,3,1,1,1,1,1,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,-0.7880848321077437,0.9891219875531179,1.1222562270427896,2,1,1,2,5,2,6,Democrat,1,11,1994-11-06,2012-11-06,-3739,28.238193018480494,0,0.9302288696355232,0,0,0,0,0,0
5,3,77,1,3,3,0,10,White,99,4,1,NA,1,1,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,4,1,2,5,1,7,Democrat,1,26,1994-11-06,2012-11-06,-18669,69.11430527036276,0,1,0,0,0,0,0,0
5,3,50,6,4,6,1,22,Hispanic,4,4,0,0,NA,NA,1,40,85,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-1.333830033884746,-0.5505490308078672,1.1222562270427896,4,2,1,2,4,1,4,Republican,0,24,1994-11-06,2012-11-06,-8840,42.20396988364134,0,0.9051897520327431,0,1,0,0,0,0
5,3,48,4,3,3,1,NA,White,99,4,0,0,NA,NA,NA,50,50,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,3,2,1,2,4,1,NA,Independent,NA,14,1994-11-06,2012-11-06,-8211,40.48186173853525,0,0.6729250719167668,0,0,0,0,0,0
5,3,68,1,4,6,0,14,White,3,6,1,1,1,NA,1,60,0,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,2,1,2,5,1,4,Democrat,1,9,1994-11-06,2012-11-06,-15521,60.49555099247091,0,0.9067179874464334,0,0,0,0,0,0
5,3,50,7,3,4,0,12,White,5,6,0,0,NA,NA,3,0,85,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,0.3034055714462606,-2.090220049168852,-0.34624101076783853,4,3,1,NA,5,2,5,Republican,1,28,1994-11-06,2012-11-06,-8897,42.36002737850787,0,0.7487054253238768,0,0,0,0,0,0
5,3,18,2,2,2,0,6,Hispanic,99,4,0,0,NA,NA,3,85,0,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-2.162705444993869,-1.8795752356617481,-0.5505490308078672,-0.34624101076783853,3,2,1,1,3,2,NA,Democrat,0,10,1994-11-06,2012-11-06,2834,10.242299794661191,1,0.44254671345655333,0,1,0,0,0,0
5,3,67,1,3,3,0,13,White,2,1,1,1,1,1,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,5,1,7,Democrat,1,22,1994-11-06,2012-11-06,-15204,59.62765229295003,0,1,0,0,0,0,0,0
5,3,39,2,3,3,0,9,Hispanic,99,4,0,1,NA,1,1,50,70,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,3,4,2,4,4,2,7,Democrat,1,9,1994-11-06,2012-11-06,-5049,31.824777549623544,0,0.773744542926657,0,1,0,0,0,0
5,3,52,2,3,3,0,5,White,3,5,0,0,NA,NA,1,70,30,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,0.965379884379451,-1.8795752356617481,0.4758983147661229,0.3880076081374755,3,2,1,2,5,1,NA,Democrat,1,6,1994-11-06,2012-11-06,-9496,44,0,0.7113392690944778,0,0,0,0,0,0
5,3,73,NA,3,4,0,17,White,3,2,1,1,2,2,1,60,40,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.4758983147661229,0.3880076081374755,3,2,1,2,5,2,7,NA,NA,24,1994-11-06,2012-11-06,-17422,65.70020533880904,0,0.7174131373872905,0,0,0,0,0,0
5,3,67,7,5,8,1,22,White,6,1,1,NA,2,2,3,0,100,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,-2.4253204374387503,-2.090220049168852,0.3880076081374755,2,3,1,2,2,2,4,Republican,1,6,1994-11-06,2012-11-06,-15159,59.50444900752909,0,0.7745507780553664,0,0,0,0,0,0
